player_id,player_name,nationality,position,preferred_foot,date_of_birth,birth_year,height_cm,height_category,market_value_eur,market_value_million
365770,Alexandru Dobre,Romania,Left Winger,right,1998-08-30,1998.0,185.0,Tall,250000.0,0.25
534033,Alexis Mac Allister,Argentina; Italy,Central Midfield,right,1998-12-24,1998.0,176.0,Average,75000000.0,75.0
33073,Alexis Nicolas,Cyprus; England,Defensive Midfield,right,1983-02-13,1983.0,178.0,Average,,
40433,Alexis Sánchez,Chile,Centre-Forward,right,1988-12-19,1988.0,169.0,Short,35000000.0,35.0
107179,Alf-Inge Haaland,Norway,Defensive Midfield,right,1972-11-23,1972.0,186.0,Tall,,
728734,Alfie Devine,England,Attacking Midfield,right,2004-08-01,2004.0,182.0,Tall,900000.0,0.9
796300,Alfie Dorrington,England,Centre-Back,,2005-04-20,2005.0,,Unknown,500000.0,0.5
608175,Alfie Doughty,England,Left Midfield,left,1999-12-21,1999.0,183.0,Tall,10000000.0,10.0
790992,Alfie Gilchrist,England,Centre-Back,right,2003-11-28,2003.0,183.0,Tall,5000000.0,5.0
340990,Alfie Jones,England,Centre-Back,right,1997-10-07,1997.0,191.0,Very Tall,100000.0,0.1
423571,Alfie Lewis,England,Central Midfield,right,1999-09-28,1999.0,169.0,Short,,
287431,Alfie Mawson,England,Centre-Back,right,1994-01-19,1994.0,189.0,Tall,4000000.0,4.0
471368,Alfie McCalmont,Northern Ireland; England,Defensive Midfield,right,2000-03-25,2000.0,175.0,Average,150000.0,0.15
821522,Alfie Pond,England,Centre-Back,right,2004-03-01,2004.0,191.0,Very Tall,250000.0,0.25
282823,Alfie Whiteman,England,Goalkeeper,right,1998-10-02,1998.0,188.0,Tall,500000.0,0.5
149294,Alfons Groenendijk,Netherlands,Central Midfield,,1964-05-17,1964.0,182.0,Tall,,
77737,Alfred N'Diaye,Senegal; France,Defensive Midfield,right,1990-03-06,1990.0,189.0,Tall,5000000.0,5.0
26633,Ali Al-Habsi,Oman,Goalkeeper,right,1981-12-30,1981.0,194.0,Very Tall,5000000.0,5.0
610581,Ali Al-Hamadi,Iraq; England,Centre-Forward,right,2002-03-01,2002.0,187.0,Tall,2000000.0,2.0
3300,Ali Benarbia,Algeria; France,Attacking Midfield,right,1968-10-08,1968.0,171.0,Average,,
131507,Ali Dia,Senegal; France,Centre-Forward,,1965-08-20,1965.0,,Unknown,,
122980,Ali Gabr,Egypt,Centre-Back,right,1989-01-10,1989.0,193.0,Very Tall,1500000.0,1.5
66924,Ali Gibb,England,Right Midfield,right,1976-02-17,1976.0,175.0,Average,,
641441,Ali Koiki,England; Nigeria,Left-Back,left,1999-08-22,1999.0,187.0,Tall,,
3796,Aliou Cissé,Senegal; France,Defensive Midfield,right,1976-03-24,1976.0,180.0,Average,1800000.0,1.8
213268,Alireza Jahanbakhsh,Iran; Netherlands,Right Winger,right,1993-08-11,1993.0,181.0,Tall,5000000.0,5.0
105470,Alisson,Brazil,Goalkeeper,right,1992-10-02,1992.0,193.0,Very Tall,28000000.0,28.0
254544,Alistair John,England,Midfielder,,1987-11-28,1987.0,,Unknown,,
103806,Aljosa Asanovic,Croatia,Central Midfield,left,1965-12-14,1965.0,186.0,Tall,,
126422,Allan,Brazil; Portugal,Defensive Midfield,right,1991-01-08,1991.0,175.0,Average,6000000.0,6.0
347619,Allan Campbell,Scotland,Central Midfield,right,1998-07-04,1998.0,174.0,Average,2000000.0,2.0
3649,Allan Johnston,Scotland,Right Midfield,right,1973-12-14,1973.0,181.0,Tall,,
9422,Allan McGregor,Scotland,Goalkeeper,right,1982-01-31,1982.0,183.0,Tall,1000000.0,1.0
31829,Allan Nielsen,Denmark,Central Midfield,,1971-03-13,1971.0,,Unknown,,
111508,Allan Nyom,Cameroon; France,Right-Back,right,1988-05-10,1988.0,189.0,Tall,4500000.0,4.5
272642,Allan Saint-Maximin,France; Guadeloupe,Left Winger,right,1997-03-12,1997.0,173.0,Average,32000000.0,32.0
14175,Allan Smart,Scotland; England,Centre-Forward,right,1974-07-08,1974.0,188.0,Tall,,
465294,Allan Tchaptchet,France; Cameroon,Centre-Back,,2001-12-21,2001.0,193.0,Very Tall,150000.0,0.15
222528,Ally Pickering,England,Right-Back,,1967-06-22,1967.0,,Unknown,,
182201,Ally Samatta,Tanzania,Centre-Forward,right,1992-12-23,1992.0,183.0,Tall,4200000.0,4.2
9966,Almen Abdi,Switzerland; Kosovo,Central Midfield,right,1986-10-21,1986.0,181.0,Tall,3500000.0,3.5
1327,Alou Diarra,France; Mali,Defensive Midfield,right,1981-07-15,1981.0,189.0,Tall,1000000.0,1.0
138736,Alpaslan Öztürk,Türkiye; Belgium,Centre-Back,right,1993-07-16,1993.0,186.0,Tall,,
3504,Alpay Özalan,Türkiye,Centre-Back,,1973-05-29,1973.0,,Unknown,,
554175,Alpha Diounkou,Senegal; Spain,Right-Back,right,2001-10-10,2001.0,184.0,Tall,250000.0,0.25
120629,Alphonse Areola,France; Philippines,Goalkeeper,right,1993-02-27,1993.0,195.0,Very Tall,10000000.0,10.0
336077,Altay Bayindir,Türkiye,Goalkeeper,right,1998-04-14,1998.0,198.0,Very Tall,10000000.0,10.0
4054,Alton Thelwell,England,Centre-Back,right,1980-09-05,1980.0,183.0,Tall,,
13237,Alun Armstrong,England,Centre-Forward,right,1975-02-22,1975.0,184.0,Tall,,
117194,Alvin Martin,England,Centre-Back,,1958-07-29,1958.0,,Unknown,,
57515,Aly Cissokho,France; Senegal,Centre-Back,left,1987-09-15,1987.0,187.0,Tall,2000000.0,2.0
536835,Amad Diallo,Cote d'Ivoire; Italy,Right Winger,left,2002-07-11,2002.0,173.0,Average,22000000.0,22.0
533086,Amadou Diallo,England; Guinea,Left Winger,right,2003-02-15,2003.0,166.0,Short,400000.0,0.4
485706,Amadou Onana,Belgium; Senegal,Defensive Midfield,right,2001-08-16,2001.0,195.0,Very Tall,55000000.0,55.0
1108049,Amara Nallo,England; Sierra Leone,Centre-Back,both,2006-11-18,2006.0,,Unknown,200000.0,0.2
733308,Amari Miller,England,Left Winger,left,2002-11-04,2002.0,174.0,Average,,
278166,Amari'i Bell,Jamaica; England,Left-Back,left,1994-05-05,1994.0,180.0,Average,2500000.0,2.5
878150,Amario Cozier-Duberry,England; Montserrat,Right Winger,left,2005-05-29,2005.0,170.0,Average,2000000.0,2.0
32950,Amaury Bischoff,Portugal; France,Central Midfield,right,1987-03-31,1987.0,177.0,Average,400000.0,0.4
5428,Amdy Faye,Senegal; France,Defensive Midfield,right,1977-03-12,1977.0,184.0,Tall,1000000.0,1.0
620598,Ameen Al-Dakhil,Belgium; Iraq,Centre-Back,right,2002-03-06,2002.0,187.0,Tall,12000000.0,12.0
88596,Amine Linganzi,Congo; France,Central Midfield,right,1989-11-16,1989.0,186.0,Tall,250000.0,0.25
13321,Amir Karic,Slovenia,Left-Back,left,1973-12-31,1973.0,184.0,Tall,,
242648,Amos Nasha,England,Defensive Midfield,right,1995-09-04,1995.0,178.0,Average,,
38178,Amr Zaki,Egypt,Centre-Forward,both,1983-04-01,1983.0,186.0,Tall,4000000.0,4.0
491296,Anass Zaroury,Morocco; Belgium,Attacking Midfield,right,2000-11-07,2000.0,176.0,Average,9000000.0,9.0
99343,Ander Herrera,Spain,Central Midfield,right,1989-08-14,1989.0,182.0,Tall,25000000.0,25.0
13210,Anders Andersson,Sweden,Defensive Midfield,both,1974-03-15,1974.0,174.0,Average,,
101098,Anders Limpar,Sweden,Central Midfield,right,1965-09-24,1965.0,174.0,Average,,
22491,Anders Lindegaard,Denmark,Goalkeeper,right,1984-04-13,1984.0,193.0,Very Tall,500000.0,0.5
3688,Anders Svensson,Sweden,Defensive Midfield,left,1976-07-17,1976.0,178.0,Average,4500000.0,4.5
31645,Anderson,Brazil,Central Midfield,left,1988-04-13,1988.0,176.0,Average,3500000.0,3.5
16122,Anderson Silva,Brazil; Spain,Defensive Midfield,both,1982-08-28,1982.0,188.0,Tall,650000.0,0.65
733495,Andi Janjeva,Kosovo; England,Centre-Back,right,2002-10-11,2002.0,186.0,Tall,,
345468,Andi Zeqiri,Switzerland; Kosovo,Centre-Forward,left,1999-06-22,1999.0,185.0,Tall,2300000.0,2.3
39938,Andranik Teymourian,Iran,Central Midfield,right,1983-03-06,1983.0,180.0,Average,750000.0,0.75
746739,Andre Brooks,England; Jamaica,Central Midfield,left,2003-08-20,2003.0,180.0,Average,2500000.0,2.5
120565,Andre Gray,Jamaica; England,Centre-Forward,right,1991-06-26,1991.0,178.0,Average,2000000.0,2.0
309841,Andre Green,England,Left Winger,right,1998-07-26,1998.0,180.0,Average,1800000.0,1.8
128912,Andre Wisdom,England; Jamaica,Right-Back,right,1993-05-09,1993.0,186.0,Tall,2750000.0,2.75
21863,Andrea Dossena,Italy,Left Midfield,left,1981-09-11,1981.0,180.0,Average,1500000.0,1.5
28808,Andrea Guatelli,Italy,Goalkeeper,right,1984-05-05,1984.0,197.0,Very Tall,75000.0,0.075
29117,Andrea Orlandi,Italy,Central Midfield,left,1984-08-03,1984.0,183.0,Tall,500000.0,0.5
44327,Andrea Ranocchia,Italy,Centre-Back,right,1988-02-16,1988.0,195.0,Very Tall,5000000.0,5.0
180552,Andrea Silenzi,Italy,Centre-Forward,right,1966-02-10,1966.0,191.0,Very Tall,,
15351,Andreas Andersson,Sweden,Centre-Forward,right,1974-04-10,1974.0,186.0,Tall,,
196948,Andreas Christensen,Denmark,Centre-Back,right,1996-04-10,1996.0,187.0,Tall,35000000.0,35.0
203412,Andreas Cornelius,Denmark,Centre-Forward,left,1993-03-16,1993.0,193.0,Very Tall,4500000.0,4.5
29213,Andreas Granqvist,Sweden,Centre-Back,right,1985-04-16,1985.0,192.0,Very Tall,2000000.0,2.0
6590,Andreas Isaksson,Sweden,Goalkeeper,right,1981-10-03,1981.0,200.0,Very Tall,3000000.0,3.0
254,Andreas Jakobsson,Sweden,Centre-Back,,1972-10-06,1972.0,,Unknown,2000000.0,2.0
15209,Andreas Johansson,Sweden,Central Midfield,left,1978-07-05,1978.0,181.0,Tall,850000.0,0.85
146139,Andreas Lund,Norway,Centre-Forward,,1975-05-07,1975.0,188.0,Tall,,
203394,Andreas Pereira,Brazil; Belgium,Attacking Midfield,right,1996-01-01,1996.0,178.0,Average,20000000.0,20.0
462820,Andreas Søndergaard,Denmark,Goalkeeper,right,2001-01-17,2001.0,188.0,Tall,200000.0,0.2
49693,Andreas Weimann,Austria,Attacking Midfield,right,1991-08-05,1991.0,179.0,Average,4500000.0,4.5
303657,Andrei Radu,Romania,Goalkeeper,right,1997-05-28,1997.0,188.0,Tall,3000000.0,3.0
46580,Andrej Kramaric,Croatia,Centre-Forward,right,1991-06-19,1991.0,177.0,Average,7500000.0,7.5
3724,Andrejs Stolcers,Latvia,Attacking Midfield,,1974-07-08,1974.0,,Unknown,,
1235808,Andrew Brownrigg,England,Centre-Back,,1976-08-02,1976.0,,Unknown,,
14003,Andrew Crofts,Wales; England,Central Midfield,right,1984-05-29,1984.0,175.0,Average,2000000.0,2.0
3869,Andrew Davies,England,Centre-Back,right,1984-12-17,1984.0,190.0,Tall,750000.0,0.75
109483,Andrew Ducros,England,Right Winger,right,1977-09-16,1977.0,168.0,Short,,
476532,Andrew Eleftheriou,England; Cyprus,Right-Back,right,1997-11-08,1997.0,172.0,Average,,
724537,Andrew Moran,Ireland,Attacking Midfield,right,2003-10-15,2003.0,177.0,Average,3000000.0,3.0
3228,Andrew O'Brien,Ireland; England,Centre-Back,right,1979-06-29,1979.0,191.0,Very Tall,2000000.0,2.0
621993,Andrew Omobamidele,Ireland; Nigeria,Centre-Back,right,2002-06-23,2002.0,188.0,Tall,11000000.0,11.0
304126,Andrew Pettinger,England,Goalkeeper,,1984-04-21,1984.0,,Unknown,,
234803,Andrew Robertson,Scotland,Left-Back,left,1994-03-11,1994.0,178.0,Average,30000000.0,30.0
29975,Andrew Surman,England; South Africa,Central Midfield,left,1986-08-20,1986.0,178.0,Average,1600000.0,1.6
29158,Andrew Taylor,England,Left-Back,left,1986-08-01,1986.0,178.0,Average,2000000.0,2.0
121415,Andrew Tutte,England,Central Midfield,right,1990-09-21,1990.0,175.0,Average,50000.0,0.05
15378,Andrey Arshavin,Russia,Left Winger,both,1981-05-29,1981.0,172.0,Average,4500000.0,4.5
3742,Andrey Kanchelskis,Russia; England,Right Midfield,right,1969-01-23,1969.0,178.0,Average,,
743600,Andrey Santos,Brazil,Central Midfield,right,2004-05-03,2004.0,180.0,Average,15000000.0,15.0
3522,Andriy Shevchenko,Ukraine,Centre-Forward,both,1976-09-29,1976.0,183.0,Tall,9000000.0,9.0
1075,Andriy Voronin,Ukraine; Germany,Second Striker,,1979-07-21,1979.0,,Unknown,4500000.0,4.5
69015,Andriy Yarmolenko,Ukraine,Right Winger,left,1989-10-23,1989.0,189.0,Tall,2500000.0,2.5
61842,Andros Townsend,England,Right Winger,left,1991-07-16,1991.0,181.0,Tall,1800000.0,1.8
800176,André,Brazil,Defensive Midfield,right,2001-07-16,2001.0,176.0,Average,25000000.0,25.0
45403,André Ayew,Ghana; France,Left Winger,left,1989-12-17,1989.0,175.0,Average,1800000.0,1.8
14270,André Bikey,Cameroon; Spain,Centre-Back,right,1985-01-08,1985.0,183.0,Tall,2500000.0,2.5
135057,André Carrillo,Peru; Portugal,Central Midfield,right,1991-06-14,1991.0,180.0,Average,6000000.0,6.0
221025,André Gomes,Portugal,Central Midfield,right,1993-07-30,1993.0,190.0,Tall,10000000.0,10.0
383152,André Olukanmi,England; Nigeria,Left Winger,,1997-12-01,1997.0,,Unknown,,
234509,André Onana,Cameroon,Goalkeeper,right,1996-04-02,1996.0,190.0,Tall,35000000.0,35.0
4345,André Ooijer,Netherlands,Centre-Back,right,1974-07-11,1974.0,187.0,Tall,2300000.0,2.3
54275,André Santos,Brazil,Left-Back,left,1983-03-08,1983.0,180.0,Average,2500000.0,2.5
58205,André Schürrle,Germany,Left Winger,,1990-11-06,1990.0,,Unknown,12000000.0,12.0
3445,Andrés D'Alessandro,Argentina; Brazil,Attacking Midfield,left,1981-04-15,1981.0,174.0,Average,5750000.0,5.75
57486,Andy Barcham,England,Left Winger,left,1986-12-16,1986.0,175.0,Average,,
222485,Andy Barlow,England,Left-Back,,1965-11-24,1965.0,175.0,Average,,
227077,Andy Barnes,England,Striker,,1967-03-31,1967.0,,Unknown,,
15163,Andy Barrowman,Scotland,Centre-Forward,right,1984-11-27,1984.0,183.0,Tall,75000.0,0.075
49086,Andy Booth,England,Centre-Forward,,1973-12-06,1973.0,183.0,Tall,,
12689,Andy Campbell,England,Centre-Forward,right,1979-04-18,1979.0,180.0,Average,,
48066,Andy Carroll,England,Centre-Forward,left,1989-01-06,1989.0,194.0,Very Tall,1500000.0,1.5
109503,Andy Clarke,England,Left Winger,,1967-07-22,1967.0,178.0,Average,,
3238,Andy Cole,England; Jamaica,Centre-Forward,right,1971-10-15,1971.0,175.0,Average,800000.0,0.8
227355,Andy Collett,England,Goalkeeper,,1973-10-23,1973.0,,Unknown,,
176011,Andy Couzens,England,Central Midfield,right,1975-06-04,1975.0,175.0,Average,,
36860,Andy Dawson,England,Left-Back,left,1978-10-20,1978.0,175.0,Average,2500000.0,2.5
39339,Andy Dibble,Wales,Goalkeeper,,1965-05-08,1965.0,189.0,Tall,,
170389,Andy Dow,Scotland,Centre-Back,left,1973-02-07,1973.0,175.0,Average,,
833567,Andy Futcher,England,Centre-Back,,1978-02-10,1978.0,,Unknown,,
101123,Andy Goram,Scotland,Goalkeeper,right,1964-04-13,1964.0,181.0,Tall,,
222684,Andy Gray,England,Central Midfield,,1964-02-22,1964.0,,Unknown,,
13575,Andy Gray,Scotland; England,Centre-Forward,right,1977-11-15,1977.0,183.0,Tall,1250000.0,1.25
3579,Andy Griffin,England,Right-Back,right,1979-03-17,1979.0,173.0,Average,1200000.0,1.2
65416,Andy Haworth,England,Right Midfield,,1988-11-28,1988.0,180.0,Average,,
222219,Andy Hill,England,Right-Back,right,1965-01-20,1965.0,180.0,Average,,
106797,Andy Hinchcliffe,England,Left-Back,left,1969-02-05,1969.0,178.0,Average,,
202555,Andy Hunt,England,Centre-Forward,right,1970-06-09,1970.0,183.0,Tall,,
4250,Andy Impey,England,Right-Back,right,1971-09-30,1971.0,173.0,Average,,
430310,Andy Irving,Scotland,Central Midfield,left,2000-05-13,2000.0,190.0,Tall,2000000.0,2.0
3672,Andy Johnson,Wales; England,Attacking Midfield,right,1974-05-02,1974.0,183.0,Tall,1300000.0,1.3
14031,Andy Johnson,England,Centre-Forward,right,1981-02-10,1981.0,172.0,Average,1000000.0,1.0
29419,Andy Keogh,Ireland; Australia,Centre-Forward,right,1986-05-16,1986.0,183.0,Tall,1000000.0,1.0
56872,Andy King,Wales; England,Central Midfield,right,1988-10-29,1988.0,184.0,Tall,2500000.0,2.5
106468,Andy Lee,England,Midfielder,,1982-08-18,1982.0,,Unknown,,
13527,Andy Liddell,Scotland; England,Right Winger,right,1973-06-28,1973.0,170.0,Average,,
176749,Andy Linighan,England,Centre-Back,,1962-06-18,1962.0,193.0,Very Tall,,
14044,Andy Lonergan,England,Goalkeeper,left,1983-10-19,1983.0,193.0,Very Tall,100000.0,0.1
3738,Andy Marriott,Wales; England,Goalkeeper,,1970-10-11,1970.0,183.0,Tall,,
13249,Andy Marshall,England,Goalkeeper,right,1975-04-14,1975.0,188.0,Tall,250000.0,0.25
15346,Andy McDermott,Australia,Centre-Back,,1977-03-20,1977.0,175.0,Average,,
4004,Andy Melville,Wales,Centre-Back,right,1968-11-29,1968.0,184.0,Tall,,
14650,Andy Millen,Scotland,Centre-Back,right,1965-06-10,1965.0,180.0,Average,,
175898,Andy Morrison,Scotland,Centre-Back,right,1970-07-30,1970.0,180.0,Average,,
224248,Andy Mutch,England,Centre-Forward,,1963-12-28,1963.0,,Unknown,,
15058,Andy Myers,England,Left-Back,left,1973-11-03,1973.0,177.0,Average,,
13480,Andy Oakes,England,Goalkeeper,right,1977-01-11,1977.0,187.0,Tall,50000.0,0.05
226783,Andy Peake,England,Midfielder,,1961-11-01,1961.0,,Unknown,,
222527,Andy Pearce,England,Centre-Back,,1966-04-20,1966.0,195.0,Very Tall,,
15960,Andy Petterson,Australia; United Kingdom,Goalkeeper,,1969-09-26,1969.0,189.0,Tall,,
222529,Andy Preece,England,Centre-Forward,,1967-03-27,1967.0,,Unknown,,
193603,Andy Quy,England,Goalkeeper,,1976-07-04,1976.0,183.0,Tall,,
10008,Andy Reid,Ireland,Left Midfield,left,1982-07-29,1982.0,170.0,Average,5000000.0,5.0
33258,Andy Rhodes,England,Goalkeeper,,1964-08-23,1964.0,186.0,Tall,,
176460,Andy Ritchie,England,Centre-Forward,,1960-11-28,1960.0,178.0,Average,,
13603,Andy Roberts,England,Central Midfield,right,1974-03-20,1974.0,178.0,Average,,
226974,Andy Robinson,England,Defensive Midfield,right,1992-10-16,1992.0,188.0,Tall,,
13678,Andy Scott,England,Centre-Forward,right,1972-08-02,1972.0,185.0,Tall,,
101326,Andy Sinton,England,Left Midfield,right,1966-03-19,1966.0,173.0,Average,,
225370,Andy Thomson,England,Centre-Back,right,1974-03-28,1974.0,191.0,Very Tall,,
222309,Andy Thorn,England,Centre-Back,,1966-11-12,1966.0,,Unknown,,
3103,Andy Todd,England,Centre-Back,right,1974-09-21,1974.0,178.0,Average,1250000.0,1.25
102498,Andy Townsend,Ireland; England,Central Midfield,right,1963-07-23,1963.0,180.0,Average,,
226596,Andy Turner,Ireland; England,Left Winger,,1975-03-23,1975.0,,Unknown,,
12610,Andy Webster,Scotland,Centre-Back,both,1982-04-23,1982.0,183.0,Tall,1250000.0,1.25
34515,Andy Welsh,Scotland; England,Left Midfield,left,1983-01-24,1983.0,173.0,Average,300000.0,0.3
13616,Andy Wilkinson,England,Right-Back,right,1984-08-06,1984.0,180.0,Average,1000000.0,1.0
261923,Andy Williams,England,Central Midfield,,1962-07-29,1962.0,188.0,Tall,,
222265,Andy Williams,Wales; England,Defender,,1977-10-08,1977.0,178.0,Average,,
13684,Andy Woodman,England,Goalkeeper,,1971-08-11,1971.0,185.0,Tall,,
3772,Andy van der Meyde,Netherlands,Right Winger,right,1979-09-30,1979.0,178.0,Average,300000.0,0.3
377468,Anel Ahmedhodzic,Bosnia-Herzegovina; Sweden,Centre-Back,right,1999-03-26,1999.0,190.0,Tall,18000000.0,18.0
182912,Ange-Freddy Plumain,Guadeloupe; France,Left Winger,right,1995-03-02,1995.0,184.0,Tall,500000.0,0.5
392770,Angel Gomes,England; Portugal,Attacking Midfield,right,2000-08-31,2000.0,166.0,Short,3600000.0,3.6
277179,Angeliño,Spain,Left-Back,left,1997-01-04,1997.0,171.0,Average,17500000.0,17.5
48002,Angelo Ogbonna,Italy; Nigeria,Centre-Back,left,1988-05-23,1988.0,191.0,Very Tall,700000.0,0.7
9821,Angelos Basinas,Greece,Defensive Midfield,both,1976-01-03,1976.0,180.0,Average,1000000.0,1.0
201574,Angus Gunn,Scotland; England,Goalkeeper,right,1996-01-22,1996.0,196.0,Very Tall,3000000.0,3.0
546712,Anis Slimane,Tunisia; Denmark,Central Midfield,both,2001-03-16,2001.0,188.0,Tall,2500000.0,2.5
466810,Ansu Fati,Spain; Guinea-Bissau,Left Winger,right,2002-10-31,2002.0,178.0,Average,25000000.0,25.0
503858,Antef Tsoungui,Belgium; Cameroon,Centre-Back,right,2002-12-30,2002.0,185.0,Tall,250000.0,0.25
3288,Anthony Barness,England,Left-Back,,1973-02-25,1973.0,178.0,Average,1130000.0,1.13
226739,Anthony Cáceres,Australia; Uruguay,Attacking Midfield,right,1992-09-29,1992.0,173.0,Average,350000.0,0.35
25526,Anthony Danze,Australia,Midfielder,right,1984-03-15,1984.0,183.0,Tall,400000.0,0.4
503683,Anthony Driscoll-Glennon,England,Left-Back,left,1999-11-26,1999.0,181.0,Tall,250000.0,0.25
87651,Anthony Edgar,England; Dominica,Left Winger,left,1990-09-30,1990.0,172.0,Average,,
583189,Anthony Elanga,Sweden; Cameroon,Right Winger,right,2002-04-27,2002.0,178.0,Average,25000000.0,25.0
232443,Anthony Folan,Ireland,Left Midfield,left,1978-09-18,1978.0,178.0,Average,,
146494,Anthony Forde,Ireland,Right Midfield,right,1993-11-16,1993.0,186.0,Tall,,
4053,Anthony Gardner,England; Jamaica,Centre-Back,left,1980-09-19,1980.0,196.0,Very Tall,2000000.0,2.0
320913,Anthony Georgiou,Cyprus; England,Left Midfield,left,1997-02-24,1997.0,179.0,Average,,
503733,Anthony Gordon,England,Left Winger,right,2001-02-24,2001.0,183.0,Tall,60000000.0,60.0
31698,Anthony Grant,Jamaica; England,Central Midfield,right,1987-06-04,1987.0,178.0,Average,100000.0,0.1
149237,Anthony Knockaert,France; Belgium,Right Winger,left,1991-11-20,1991.0,172.0,Average,900000.0,0.9
4217,Anthony Le Tallec,France,Centre-Forward,right,1984-10-03,1984.0,185.0,Tall,1600000.0,1.6
677311,Anthony Mancini,France; Spain,Central Midfield,left,2001-04-06,2001.0,180.0,Average,250000.0,0.25
182877,Anthony Martial,France; Guadeloupe,Centre-Forward,right,1995-12-05,1995.0,181.0,Tall,10000000.0,10.0
14049,Anthony McNamee,England,Right Midfield,right,1984-07-13,1984.0,168.0,Short,560000.0,0.56
50512,Anthony Modeste,France; Martinique,Centre-Forward,right,1988-04-14,1988.0,188.0,Tall,3500000.0,3.5
106162,Anthony Ormerod,Ireland; England,Right Winger,right,1979-03-31,1979.0,178.0,Average,,
67322,Anthony Pilkington,Ireland; England,Left Winger,both,1988-06-06,1988.0,181.0,Tall,4500000.0,4.5
28759,Anthony Pulis,Wales; England,Central Midfield,right,1984-07-21,1984.0,178.0,Average,50000.0,0.05
5668,Anthony Réveillère,France,Right-Back,right,1979-11-10,1979.0,180.0,Average,500000.0,0.5
35587,Anthony Stokes,Ireland,Centre-Forward,right,1988-07-25,1988.0,185.0,Tall,900000.0,0.9
15844,Anthony Vanden Borre,Belgium; DR Congo,Right-Back,right,1987-10-24,1987.0,182.0,Tall,2500000.0,2.5
